OSEBuildingID,DataYear,PropertyName,TaxParcelIdentificationNumber,CouncilDistrictCode,DefaultData,ComplianceStatus,Seattle Police Department Micro Community Policing Plan Areas,SPD Beats,Address,BuildingType,City,ENERGYSTARScore,GHGEmissions(MetricTonsCO2e),LargestPropertyUseType,LargestPropertyUseTypeGFA,Latitude,ListOfAllPropertyUseTypes,Longitude,Neighborhood,NumberofBuildings,NumberofFloors,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),State,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ZipCode,Age
27378,2016,Safeway 1550 - Roosevelt Way,6716700415,4,False,Compliant,53.0,47.0,7300 Roosevelt Way NE,NonResidential,Seattle,18.0,364.27,Supermarket/Grocery Store,41447.0,47.68217,"Parking, Supermarket/Grocery Store",-122.31675,NORTHEAST,1.0,1.0,Supermarket / Grocery Store,38000.0,38585.0,76585.0,Parking,0.0,13906080.0,WA,,,98115.0,24.0
27381,2016,Cross & Crown Church,6746700035,4,False,Compliant,60.0,38.0,4554 12th Ave NE,NonResidential,Seattle,75.0,38.18,Worship Facility,26373.0,47.66295,Worship Facility,-122.31493999999999,NORTHEAST,1.0,3.0,Worship Facility,26373.0,0.0,26373.0,,,964236.0,WA,,,98105.0,83.0
27389,2016,Leschi Lakecenter,4114601145,3,False,Compliant,32.0,17.0,120 Lakeside,NonResidential,Seattle,,25.14,Office,50379.0,47.60207,"Non-Refrigerated Warehouse, Office, Restaurant, Retail Store",-122.28481000000001,CENTRAL,6.0,2.0,Small- and Mid-Sized Office,75868.0,0.0,75868.0,Restaurant,12622.0,3605749.75,WA,Retail Store,6662.0,98122.0,65.0
274,2016,27020-Seattle / Stone Way North,8033700250,4,False,Compliant,61.0,3.0,3600 Stone Way North,NonResidential,Seattle,91.0,9.63,Non-Refrigerated Warehouse,67236.0,47.65097,"Non-Refrigerated Warehouse, Parking",-122.34227,LAKE UNION,1.0,3.0,Warehouse,67236.0,8161.0,75397.0,Parking,8161.0,549181.375,WA,,,98103.0,30.0
27406,2016,The GreenLind Building,4232401365,3,False,Compliant,35.0,4.0,340 15th Ave E,NonResidential,Seattle,,51.89,Other - Entertainment/Public Assembly,5656.0,47.62164,"Office, Other - Entertainment/Public Assembly, Other - Public Services, Restaurant, Urgent Care/Clinic/Other Outpatient",-122.31238,EAST,1.0,2.0,Mixed Use Property,21656.0,0.0,21656.0,Other - Public Services,5561.0,1607972.25,WA,Restaurant,5090.0,98112.0,74.0
27455,2016,The Seattle Public Library - Queen Anne Storage Facility,4232903170,7,False,Compliant,50.0,39.0,1529 Fourth Ave W,Nonresidential COS,Seattle,,2.94,Distribution Center,23040.0,47.63319,Distribution Center,-122.36294,MAGNOLIA / QUEEN ANNE,1.0,3.0,Distribution Center,23040.0,0.0,23040.0,,,421430.0,WA,,,98119.0,100.0
27456,2016,ATWATER,4232903455,7,False,Compliant,50.0,39.0,1503 3RD AVE W,NonResidential,Seattle,,37.97,Other,34856.0,47.63286,Other,-122.36141,MAGNOLIA / QUEEN ANNE,1.0,2.0,Other,36771.0,0.0,36771.0,,,5447076.5,WA,,,98119.0,65.0
27482,2016,8000 5th Ave S,7327901685,1,False,Compliant,59.0,15.0,8000 5th Ave s,NonResidential,Seattle,,2.62,Non-Refrigerated Warehouse,14314.0,47.531040000000004,"Non-Refrigerated Warehouse, Other - Services",-122.32784,GREATER DUWAMISH,1.0,1.0,Warehouse,24024.0,0.0,24024.0,Other - Services,9710.0,375773.5938,WA,,,98108.0,44.0
27488,2016,West Coast Wire Rope & Rigging Inc,7327903120,1,False,Compliant,59.0,13.0,7777 7th Ave South,NonResidential,Seattle,34.0,29.39,Non-Refrigerated Warehouse,27420.0,47.53326,"Non-Refrigerated Warehouse, Office, Other",-122.32578999999998,GREATER DUWAMISH,1.0,1.0,Warehouse,42420.0,0.0,42420.0,Other,10000.0,965425.1875,WA,Office,5000.0,98108.0,68.0
27494,2016,Pacific Western Agencies,7327904585,1,False,Compliant,59.0,15.0,7700 2nd Ave S,NonResidential,Seattle,,6.88,Distribution Center,34382.0,47.53379,"Distribution Center, Office",-122.33063,GREATER DUWAMISH,1.0,1.0,Distribution Center,36982.0,0.0,36982.0,Office,2600.0,374753.8125,WA,,,98108.0,42.0
27504,2016,WHECO,7327906465,1,False,Compliant,59.0,13.0,7417 4TH AVE S,NonResidential,Seattle,,3.06,Non-Refrigerated Warehouse,20002.0,47.53651,"Non-Refrigerated Warehouse, Office, Parking",-122.32954,GREATER DUWAMISH,1.0,2.0,Warehouse,23400.0,0.0,23400.0,Office,3374.0,439266.9063,WA,Parking,0.0,98108.0,57.0
27532,2016,Color Craft Building,5457300570,7,False,Compliant,50.0,40.0,621 2nd Ave N,NonResidential,Seattle,,67.15,Other,28120.0,47.62518,"Office, Other, Parking",-122.35316999999999,MAGNOLIA / QUEEN ANNE,1.0,2.0,Other,30720.0,0.0,30720.0,Parking,1600.0,1683064.25,WA,Office,1000.0,98109.0,73.0
27553,2016,DAE II,7376600035,2,False,Compliant,57.0,36.0,676 S Industrial Way,NonResidential,Seattle,,0.89,Non-Refrigerated Warehouse,23232.0,47.56626,Non-Refrigerated Warehouse,-122.3244,GREATER DUWAMISH,1.0,1.0,Warehouse,23232.0,0.0,23232.0,,,127374.0,WA,,,98108.0,49.0
27554,2016,L&W Food Corporation,7376600060,2,False,Compliant,22.0,36.0,651 S. Industrial Way,NonResidential,Seattle,100.0,17.65,Non-Refrigerated Warehouse,32546.0,47.56501,Non-Refrigerated Warehouse,-122.3248,GREATER DUWAMISH,1.0,1.0,Warehouse,35046.0,0.0,35046.0,,,1063269.125,WA,,,98108.0,47.0
27561,2016,OVERSEA CASING CO.,7376600250,2,False,Compliant,22.0,36.0,601 S NEVADA ST,NonResidential,Seattle,,14.19,Refrigerated Warehouse,13349.0,47.56477,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",-122.32628000000001,GREATER DUWAMISH,1.0,1.0,Refrigerated Warehouse,25577.0,0.0,25577.0,Non-Refrigerated Warehouse,8228.0,895784.6875,WA,Office,4000.0,98108.0,60.0
27562,2016,MVI 7th Avenue,7376600270,2,False,Compliant,22.0,36.0,4329 7th Ave S,NonResidential,Seattle,89.0,2.82,Non-Refrigerated Warehouse,42844.0,47.564479999999996,Non-Refrigerated Warehouse,-122.32484,GREATER DUWAMISH,1.0,1.0,Warehouse,43380.0,0.0,43380.0,,,405062.0,WA,,,98108.0,47.0
27567,2016,4010 Associates,4452300055,4,False,Compliant,61.0,3.0,4010 Stone Way North,NonResidential,Seattle,8.0,77.84,Office,20410.0,47.65576,Office,-122.34208000000001,LAKE UNION,1.0,3.0,Small- and Mid-Sized Office,20410.0,0.0,20410.0,,,2720238.25,WA,,,98020.0,26.0
27587,2016,Meridian Center Building,5464300065,5,False,Compliant,46.0,34.0,10303 Meridian Ave N,NonResidential,Seattle,87.0,4.35,Office,18396.0,47.70349,"Office, Parking",-122.33424,NORTHWEST,1.0,3.0,Small- and Mid-Sized Office,18396.0,6300.0,24696.0,Parking,6300.0,624125.625,WA,,,98133.0,38.0
27597,2016,Northgate Elementary,6411600312,5,True,Error - Correct Default Data,46.0,33.0,11725 1st Ave. N.E.,SPS-District K-12,Seattle,84.0,68.89,K-12 School,45174.0,47.71487,K-12 School,-122.32959,NORTHWEST,1.0,1.0,K-12 School,45174.0,0.0,45174.0,,,1980825.25,WA,,,98125.0,65.0
27598,2016,St. Andrew Kim,6411600330,5,False,Compliant,46.0,33.0,11700 1st Ave. NE,NonResidential,Seattle,47.0,21.87,Worship Facility,24955.0,47.71479,Worship Facility,-122.32824,NORTHWEST,1.0,1.0,Worship Facility,24955.0,0.0,24955.0,,,689803.0,WA,,,98125.0,19.0
276,2016,Harborview Medical Center,8590900220,3,False,Compliant,19.0,16.0,325 9th Ave.,NonResidential,Seattle,29.0,10734.57,Hospital (General Medical & Surgical),1350182.0,47.60399,"Hospital (General Medical & Surgical), Parking",-122.32377,EAST,9.0,8.0,Hospital,1158691.0,0.0,1158691.0,Parking,387651.0,293090784.0,WA,,,98104.0,21.0
27639,2015,TEATRO ZINZANNI,5457800275,7,No,Compliant,50.0,40.0,225 ROY ST,NonResidential,Seattle,,95.2,Performing Arts,23098.0,47.62526703,Performing Arts,-122.35187531,MAGNOLIA / QUEEN ANNE,1.0,2.0,Other,23098.0,0.0,23098.0,,,3058638.0,WA,,,98109,13.0
27668,2016,Bailey Boushay House,5016001680,3,False,Compliant,9.0,6.0,2720 East Madison,NonResidential,Seattle,,286.33,Other/Specialty Hospital,34074.0,47.62342,Other/Specialty Hospital,-122.29688,Central,1.0,3.0,Other,34074.0,0.0,34074.0,,,8521989.0,WA,,,98112.0,30.0
27673,2016,Hotel1000,5017300000,7,False,Compliant,14.0,19.0,1000 1st Ave.,NonResidential,Seattle,23.0,423.57,Hotel,198400.0,47.60505,"Hotel, Parking",-122.3361,DOWNTOWN,0.0,10.0,Hotel,370327.0,22225.0,392552.0,Parking,52400.0,17457560.0,WA,,,98104.0,15.0
27703,2016,(ID27703) International Full Gospel Fellowship,6413600295,5,False,Compliant,46.0,26.0,12345 8TH AVE NE,NonResidential,Seattle,,67.33,Worship Facility,45442.0,47.71856,"Other - Education, Worship Facility",-122.32083999999999,North,1.0,2.0,Worship Facility,76475.0,0.0,76475.0,Other - Education,31033.0,1765813.625,WA,,,98125.0,60.0
27704,2016,Seattle Jewish Community School,6413600296,5,False,Compliant,46.0,26.0,12351 8th Ave NE,NonResidential,Seattle,86.0,62.94,K-12 School,32961.0,47.719229999999996,K-12 School,-122.32171000000001,North,1.0,2.0,K-12 School,32961.0,0.0,32961.0,,,1573155.0,WA,,,98125.0,33.0
27721,2016,The Seattle Public Library - Greenwood Branch,6430500081,6,False,Compliant,23.0,25.0,8016 Greenwood Ave N,Nonresidential COS,Seattle,,26.67,Library,12806.0,47.6875,"Library, Parking",-122.35496,NORTHWEST,1.0,1.0,Other,12806.0,14570.0,27376.0,Parking,0.0,1082920.125,WA,,,98103.0,17.0
27799,2016,The Bush School - Lower / Middle School,6600000120,3,False,Compliant,32.0,8.0,3400 East Harrison Street,Campus,Seattle,87.0,115.34,K-12 School,109794.0,47.62291,K-12 School,-122.28878999999999,CENTRAL,1.0,1.0,K-12 School,109794.0,0.0,109794.0,,,3296526.25,WA,,,98112.0,71.0
278,2016,ID Village Square 1,8592900105,2,False,Compliant,27.0,22.0,802 S. Dearborn St.,NonResidential,Seattle,,193.94,Senior Care Community,55259.0,47.59626,"K-12 School, Medical Office, Office, Restaurant, Retail Store, Senior Care Community",-122.3218,DOWNTOWN,1.0,5.0,Senior Care Community,90185.0,12611.0,102796.0,Medical Office,40091.0,10105379.0,WA,K-12 School,3231.0,98104.0,22.0
27816,2016,Son Shone Inn,5707500120,3,False,Compliant,9.0,6.0,1808 18th Ave,NonResidential,Seattle,,53.02,Other - Lodging/Residential,25200.0,47.61796,Other - Lodging/Residential,-122.30847,Central,1.0,3.0,Other,25200.0,0.0,25200.0,,,1242666.25,WA,,,98122.0,110.0
27821,2016,70500866 -- Northgate,5724500615,5,False,Compliant,46.0,26.0,11100 Roosevelt Way NE,NonResidential,Seattle,56.0,338.58,Supermarket/Grocery Store,46978.0,47.70941,Supermarket/Grocery Store,-122.31707,North,1.0,1.0,Supermarket / Grocery Store,44755.0,0.0,44755.0,,,11521140.0,WA,,,98125.0,25.0
27825,2016,AKER'S VOLKS-PORSCHE REPAIR (ID27825),6003000020,3,False,Compliant,8.0,11.0,1414 BROADWAY,NonResidential,Seattle,,4.8,"Repair Services (Vehicle, Shoe, Locksmith, etc)",22320.0,47.61340332,"Repair Services (Vehicle, Shoe, Locksmith, etc)",-122.32035060000001,EAST,1.0,2.0,Other,22320.0,0.0,22320.0,,,209644.9063,WA,,,98122.0,114.0
27828,2016,905 E Pike St,6003000035,3,False,Compliant,8.0,11.0,905 E Pike St,NonResidential,Seattle,,9.09,Office,12000.0,47.6139,"Office, Other, Retail Store",-122.32033999999999,EAST,1.0,3.0,Mixed Use Property,24000.0,0.0,24000.0,Other,6000.0,932083.5,WA,Retail Store,6000.0,98122.0,109.0
27829,2015,EAST PIKE BUILDING,6003000065,3,Yes,Compliant,8.0,11.0,1205 E PIKE ST,NonResidential,Seattle,64.0,5.58,Office,21228.0,47.613922,Office,-122.316421,EAST,1.0,2.0,Small- and Mid-Sized Office,21228.0,0.0,21228.0,,,799996.0,WA,,,98122,101.0
27830,2016,ELYSIAN BREWING CO & OFFICES,6003000070,3,False,Compliant,8.0,11.0,1221 E Pike St.,NonResidential,Seattle,65.0,128.07,Office,23422.0,47.613929999999996,Office,-122.31589,EAST,1.0,3.0,Small- and Mid-Sized Office,23422.0,0.0,23422.0,,,2701872.0,WA,,,98122.0,101.0
27833,2016,Sound Mental Health,7234600405,3,False,Compliant,9.0,4.0,1600 East Olive St,NonResidential,Seattle,,28.79,Urgent Care/Clinic/Other Outpatient,38879.0,47.61674,Urgent Care/Clinic/Other Outpatient,-122.31111000000001,EAST,5.0,2.0,Other,27551.0,11328.0,38879.0,,,3371659.75,WA,,,98122.0,46.0
27838,2016,Madison Crossing,7234600515,3,False,Compliant,9.0,4.0,1600 E. Madison St.,NonResidential,Seattle,93.0,83.65,Multifamily Housing,22486.0,47.61554,"Multifamily Housing, Parking, Supermarket/Grocery Store",-122.31098,EAST,1.0,5.0,Mixed Use Property,38409.0,14625.0,53034.0,Supermarket/Grocery Store,14257.0,3392129.0,WA,Parking,13308.0,98122.0,23.0
27869,2016,Auto Accessories Inc.,6003000220,3,False,Compliant,8.0,4.0,1520 13th Ave,NonResidential,Seattle,99.0,0.87,Non-Refrigerated Warehouse,23040.0,47.61481,Non-Refrigerated Warehouse,-122.31536000000001,EAST,1.0,2.0,Warehouse,23040.0,0.0,23040.0,,,79711.79688,WA,,,98112.0,101.0
27874,2016,20172- Seattle / Capitol,6003000375,3,False,Compliant,8.0,11.0,1515 13th Ave,NonResidential,Seattle,66.0,4.15,Non-Refrigerated Warehouse,61880.0,47.61469,Non-Refrigerated Warehouse,-122.31596,EAST,1.0,2.0,Warehouse,61880.0,0.0,61880.0,,,595936.5,WA,,,98122.0,63.0
27882,2016,900 E Pine St,6003000605,3,False,Compliant,8.0,11.0,900 E Pine St,NonResidential,Seattle,97.0,7.31,Office,13917.0,47.615559999999995,"Office, Retail Store",-122.32048,EAST,1.0,2.0,Small- and Mid-Sized Office,27938.0,0.0,27938.0,Retail Store,13188.0,1027394.313,WA,,,98122.0,96.0
27891,2016,University VW,6746701575,4,False,Compliant,60.0,38.0,4724 Roosevelt Way NE,NonResidential,Seattle,,11.32,Other - Services,32580.0,47.66386,"Other - Services, Retail Store",-122.31715,NORTHEAST,1.0,2.0,Other,21600.0,0.0,21600.0,Retail Store,9650.0,1623657.0,WA,,,98105.0,97.0
27892,2016,Fire Station 17,6746701655,4,False,Compliant,60.0,47.0,1020 NE 50th Ave,Nonresidential COS,Seattle,,63.22,Other,21886.0,47.66506,Other,-122.31656000000001,NORTHEAST,1.0,3.0,Other,27908.0,0.0,27908.0,,,2028125.625,WA,,,98105.0,92.0
279,2016,West Seattle High,8702100050,1,True,Error - Correct Default Data,41.0,49.0,3000 California Ave SW,SPS-District K-12,Seattle,80.0,207.79,K-12 School,208981.0,47.57678,K-12 School,-122.38458999999999,SOUTHWEST,1.0,2.0,K-12 School,208981.0,0.0,208981.0,,,8164853.0,WA,,,98116.0,19.0
27901,2016,The Bush School - Upper School,6600000385,3,False,Compliant,31.0,8.0,408 Lake Washington Blvd E,Campus,Seattle,69.0,55.73,K-12 School,30562.0,47.62291,K-12 School,-122.28878999999999,CENTRAL,1.0,2.0,K-12 School,30562.0,0.0,30562.0,,,1622231.375,WA,,,98112.0,21.0
27903,2016,(ID27903) PACIFIC RIM CENTER,6600770000,2,False,Compliant,26.0,16.0,900 S JACKSON ST,NonResidential,Seattle,67.0,39.31,Retail Store,54969.0,47.599509999999995,Retail Store,-122.32033,DOWNTOWN,1.0,3.0,Retail Store,54969.0,0.0,54969.0,,,3724098.25,WA,,,98104.0,21.0
27922,2016,Seattle Temple,7234600135,3,False,Compliant,9.0,8.0,1511 E. Pike Street,NonResidential,Seattle,,51.14,K-12 School,44340.0,47.61395,"K-12 School, Office, Social/Meeting Hall, Worship Facility",-122.31253000000001,CENTRAL,1.0,2.0,K-12 School,36825.0,0.0,36825.0,Worship Facility,10415.0,1755072.75,WA,Social/Meeting Hall,4925.0,98122.0,70.0
27928,2016,Jewish Family Service,7234600310,3,False,Compliant,9.0,4.0,1601 16th Ave,NonResidential,Seattle,73.0,54.02,Office,31822.0,47.61546,Office,-122.31195,EAST,1.0,3.0,Small- and Mid-Sized Office,25834.0,0.0,25834.0,,,2076289.625,WA,,,98122.0,63.0
27947,2016,ST MARKS CATHEDRAL,6762700860,3,False,Compliant,16.0,4.0,1245 10th Avenue East,NonResidential,Seattle,38.0,150.23,Worship Facility,52225.0,47.63193,Worship Facility,-122.32126000000001,EAST,1.0,1.0,Worship Facility,37700.0,0.0,37700.0,,,3481727.5,WA,,,98102.0,92.0
27955,2016,Montlake Elementary,6788200735,3,True,Error - Correct Default Data,36.0,6.0,2409 22nd Ave. E.,SPS-District K-12,Seattle,90.0,46.7,K-12 School,27273.0,47.64063,K-12 School,-122.30428,EAST,1.0,2.0,K-12 School,27273.0,0.0,27273.0,,,1258619.125,WA,,,98112.0,96.0
27969,2016,1700 Madison Apts. Bldg. 2,7234601100,3,False,Compliant,9.0,6.0,1700 E Madison St,NonResidential,Seattle,100.0,7.12,Multifamily Housing,45300.0,47.61608,"Multifamily Housing, Parking, Retail Store",-122.30967,Central,1.0,6.0,Mixed Use Property,97229.0,0.0,97229.0,Parking,35973.0,1021754.688,WA,Retail Store,16956.0,98122.0,17.0
27982,2016,9620 Stone Ave N,4310701210,5,False,Compliant,46.0,34.0,9620 Stone Ave N,NonResidential,Seattle,77.0,24.97,Office,14256.0,47.69898,"Non-Refrigerated Warehouse, Office, Parking",-122.34161999999999,NORTHWEST,1.0,3.0,Small- and Mid-Sized Office,25111.0,0.0,25111.0,Non-Refrigerated Warehouse,7850.0,954352.6875,WA,Parking,0.0,98103.0,39.0
28,2016,Graham Hill Elementary,1102000138,2,True,Error - Correct Default Data,30.0,43.0,5149 S. Graham St.,SPS-District K-12,Seattle,95.0,38.53,K-12 School,58916.0,47.545759999999994,K-12 School,-122.26853,SOUTHEAST,1.0,2.0,K-12 School,56228.0,0.0,56228.0,,,1539478.5,WA,,,98118.0,60.0
28019,2016,Our Lady of Fatima Church & Rectory,6822100520,7,False,Compliant,33.0,27.0,3218 W. Barrett St.,NonResidential,Seattle,10.0,68.39,Worship Facility,31805.0,47.64725,Worship Facility,-122.39976999999999,MAGNOLIA / QUEEN ANNE,1.0,2.0,Worship Facility,31805.0,0.0,31805.0,,,1641667.0,WA,,,98199.0,68.0
28020,2016,Our Lady of Fatima School & Gym,6822100520,7,False,Compliant,33.0,27.0,3301 W. Dravus St.,NonResidential,Seattle,95.0,43.97,K-12 School,20811.0,47.64725,K-12 School,-122.39976999999999,MAGNOLIA / QUEEN ANNE,1.0,1.0,K-12 School,20811.0,0.0,20811.0,,,1267348.5,WA,,,98199.0,68.0
28025,2016,CSC Meter Shop (G),6834700175,2,False,Compliant,27.0,22.0,1010 8th Ave S,Nonresidential COS,Seattle,1.0,66.43,Non-Refrigerated Warehouse,12644.0,47.59393,"Non-Refrigerated Warehouse, Office",-122.32211000000001,GREATER DUWAMISH,1.0,2.0,Warehouse,22058.0,0.0,22058.0,Office,7286.0,1987334.75,WA,,,98134.0,54.0
28029,2016,Plymouth Poultry,7376600690,2,False,Compliant,22.0,36.0,4500 7th Ave S,NonResidential,Seattle,,119.76,Refrigerated Warehouse,43452.0,47.56268,"Office, Refrigerated Warehouse",-122.32364,GREATER DUWAMISH,1.0,1.0,Refrigerated Warehouse,22890.0,0.0,22890.0,Office,2890.0,10005787.0,WA,,,98108.0,51.0
28030,2016,Sunny Arms,7376600720,2,False,Compliant,22.0,36.0,707 S. Snoqualmie St.,NonResidential,Seattle,,43.04,Other,36000.0,47.561659999999996,Other,-122.3237,GREATER DUWAMISH,1.0,5.0,Other,36000.0,0.0,36000.0,,,1111293.75,WA,,,98112.0,114.0
28033,2016,"Park Manor, LLC",7376600765,2,False,Compliant,22.0,36.0,601-619 S. Snoqualmie Street,NonResidential,Seattle,1.0,67.96,Distribution Center,28320.0,47.5616,"Distribution Center, Parking",-122.32603,GREATER DUWAMISH,1.0,1.0,Distribution Center,28320.0,0.0,28320.0,Parking,0.0,4236396.5,WA,,,98108.0,50.0
28053,2016,(ID28053)CONGREGATION BETH SHALOM,4361200005,4,False,Compliant,55.0,48.0,6800 35TH AVE NE,NonResidential,Seattle,78.0,22.18,Worship Facility,29079.0,47.67816,Worship Facility,-122.28998,NORTHEAST,1.0,1.0,Worship Facility,29079.0,0.0,29079.0,,,861643.6875,WA,,,98115.0,66.0
28066,2016,Madison Park,4385700325,3,False,Compliant,31.0,6.0,4020 East Madison,NonResidential,Seattle,82.0,5.07,Office,19232.0,47.634409999999995,"Office, Parking",-122.28061000000001,EAST,1.0,3.0,Small- and Mid-Sized Office,19232.0,9616.0,28848.0,Parking,9616.0,726917.5,WA,,,98112.0,39.0
28081,2016,Brown Bear Car Wash,7442000545,6,False,Compliant,20.0,2.0,3977 Leary Way NW,NonResidential,Seattle,7.0,38.71,Office,13600.0,47.655640000000005,"Distribution Center, Office",-122.36191000000001,Ballard,1.0,2.0,Small- and Mid-Sized Office,20535.0,0.0,20535.0,Distribution Center,8200.0,1835804.0,WA,,,98107.0,33.0
28086,2016,Environmental Laboratory,7442001430,7,False,Compliant,50.0,39.0,322 W Ewing Street,NonResidential,Seattle,,255.97,Laboratory,29527.0,47.652229999999996,"Laboratory, Other",-122.36147,MAGNOLIA / QUEEN ANNE,1.0,2.0,Laboratory,43025.0,0.0,43025.0,Other,13498.0,9393108.0,WA,,,98119.0,36.0
281,2016,University HTS Grade School,8816400900,4,False,Compliant,60.0,47.0,5031 University Way NE,NonResidential,Seattle,98.0,72.88,K-12 School,55500.0,47.66568,K-12 School,-122.31368,NORTHEAST,1.0,2.0,K-12 School,55653.0,0.0,55653.0,,,1377627.0,WA,,,98105.0,93.0
282,2016,Hotel Deca,8817400055,4,False,Compliant,60.0,38.0,4507 Brooklyn Ave NE,NonResidential,Seattle,49.0,469.57,Hotel,106860.0,47.66151,Hotel,-122.31456999999999,NORTHEAST,1.0,16.0,Hotel,106860.0,0.0,106860.0,,,11935719.0,WA,,,98105.0,90.0
283,2016,Lake City Center,8822900465,5,False,Compliant,29.0,29.0,12360 Lake City Way NE,NonResidential,Seattle,62.0,49.09,Office,47079.0,47.71895,"Office, Restaurant",-122.29475,NORTH,1.0,5.0,Small- and Mid-Sized Office,50759.0,0.0,50759.0,Restaurant,3680.0,3147042.0,WA,,,98125.0,49.0
284,2016,University Congregational United Church of Christ,8823902255,4,False,Compliant,60.0,38.0,4505 16TH AVE NE,NonResidential,Seattle,46.0,84.57,Worship Facility,56772.0,47.66182,Worship Facility,-122.31113,NORTHEAST,1.0,2.0,Worship Facility,56772.0,0.0,56772.0,,,2439484.75,WA,,,98105.0,69.0
28476,2016,NWCP-SEA Mayn Bldg,5367201155,2,False,Compliant,22.0,37.0,6100 6th Ave S,NonResidential,Seattle,65.0,3.39,Non-Refrigerated Warehouse,30800.0,47.54769,Non-Refrigerated Warehouse,-122.3251,GREATER DUWAMISH,1.0,1.0,Warehouse,30800.0,0.0,30800.0,,,485971.0,WA,,,98108.0,56.0
285,2016,University Presbyterian Church,8823902325,4,False,Compliant,60.0,38.0,4540 15th Avenue NE,NonResidential,Seattle,42.0,149.93,Worship Facility,103000.0,47.6626,Worship Facility,-122.31164,NORTHEAST,1.0,3.0,Worship Facility,103000.0,0.0,103000.0,,,4854429.5,WA,,,98105.0,69.0
286,2016,Roosevelt High,8826900005,4,True,Error - Correct Default Data,53.0,47.0,1410 N.E. 66th St.,SPS-District K-12,Seattle,80.0,225.19,K-12 School,269297.0,47.67723,K-12 School,-122.31281000000001,NORTHEAST,1.0,3.0,K-12 School,269297.0,0.0,269297.0,,,10498344.0,WA,,,98115.0,15.0
287,2016,Bryant Elementary,8827900180,4,True,Error - Correct Default Data,53.0,48.0,3311 N.E. 60th,SPS-District K-12,Seattle,77.0,71.86,K-12 School,75174.0,47.67184,K-12 School,-122.29221000000001,NORTHEAST,1.0,3.0,K-12 School,75174.0,0.0,75174.0,,,2733846.0,WA,,,98115.0,20.0
289,2016,Frantz Coe Elementary,9270200005,7,True,Error - Correct Default Data,50.0,39.0,2424 7th Ave W.,SPS-District K-12,Seattle,88.0,43.98,K-12 School,75214.0,47.64052,K-12 School,-122.3656,MAGNOLIA / QUEEN ANNE,1.0,3.0,K-12 School,75214.0,0.0,75214.0,,,2334260.0,WA,,,98119.0,18.0
29,2016,WATERTOWN HOTEL,1142000755,4,False,Compliant,60.0,38.0,4242 ROOSEVELT WAY NE,NonResidential,Seattle,84.0,90.01,Hotel,58006.0,47.65959,"Hotel, Parking",-122.31755,NORTHEAST,1.0,6.0,Hotel,58006.0,30586.0,88592.0,Parking,30586.0,3663534.5,WA,,,98105.0,20.0
290,2016,Madison Middle,9278300005,1,True,Error - Correct Default Data,41.0,49.0,3429 45th Ave. S.W.,SPS-District K-12,Seattle,91.0,69.42,K-12 School,134918.0,47.57298,K-12 School,-122.39028,SOUTHWEST,1.0,3.0,K-12 School,134918.0,0.0,134918.0,,,3822102.5,WA,,,98116.0,16.0
291,2016,Thurgood Marshall Elementary,9344400300,3,True,Error - Correct Default Data,39.0,18.0,2401 S. Irving St.,SPS-District K-12,Seattle,67.0,16.0,K-12 School,65310.0,47.590959999999995,K-12 School,-122.29985,CENTRAL,1.0,2.0,K-12 School,64414.0,0.0,64414.0,,,2295176.5,WA,,,98144.0,30.0
29170,2016,Chief Seattle Club/Monterey Lofts,1562700010,3,False,Compliant,49.0,20.0,410 2nd Avenue Extenstion South,NonResidential,Seattle,,49.44,Multifamily Housing,11084.0,47.59901628,"Multifamily Housing, Other - Entertainment/Public Assembly",-122.3315077,EAST,1.0,3.0,Mixed Use Property,22168.0,0.0,22168.0,Other - Entertainment/Public Assembly,11084.0,1784385.25,WA,,,98104.0,121.0
292,2016,John Marshall Building,9528103775,6,True,Error - Correct Default Data,53.0,25.0,520 N.E. Ravenna Blvd.,SPS-District K-12,Seattle,78.0,201.05,K-12 School,92437.0,47.67725,K-12 School,-122.32231999999999,NORTHWEST,1.0,3.0,K-12 School,92437.0,0.0,92437.0,,,4626443.0,WA,,,98115.0,94.0
29214,2016,1001-1005 6th Ave. S,7666204800,2,False,Compliant,27.0,22.0,1005 6th Avenue S,NonResidential,Seattle,73.0,7.8,Non-Refrigerated Warehouse,27271.0,47.594159999999995,"Distribution Center, Non-Refrigerated Warehouse, Supermarket/Grocery Store",-122.3267,GREATER DUWAMISH,1.0,1.0,Warehouse,37400.0,0.0,37400.0,Supermarket/Grocery Store,5706.0,924192.6875,WA,Distribution Center,4473.0,98134.0,99.0
293,2016,ACT Theatre,2141290000,7,False,Compliant,14.0,31.0,700 Union St,NonResidential,Seattle,,57.21,Other - Entertainment/Public Assembly,109754.0,47.61103,"Office, Other, Other - Entertainment/Public Assembly",-122.33238,DOWNTOWN,1.0,7.0,Other,128766.0,0.0,128766.0,Other,12876.0,6057410.0,WA,Office,6136.0,98101.0,107.0
